event_frame,event_type,team,h1_at_event,mean_persistence_before,mean_persistence_after,persistence_delta,h1_before,h1_after,match_id,scale,data_source
4333,player_possession,Auckland FC,2,3.5734310150146484,1.9561215400695802,-1.6173094749450683,2.6,1.6,2017461,individual,dynamic_events
4333,passing_option,Auckland FC,2,3.5734310150146484,1.9561215400695802,-1.6173094749450683,2.6,1.6,2017461,individual,dynamic_events
4333,passing_option,Auckland FC,2,3.5734310150146484,1.9561215400695802,-1.6173094749450683,2.6,1.6,2017461,individual,dynamic_events
4333,passing_option,Auckland FC,2,3.5734310150146484,1.9561215400695802,-1.6173094749450683,2.6,1.6,2017461,individual,dynamic_events
4333,passing_option,Auckland FC,2,3.5734310150146484,1.9561215400695802,-1.6173094749450683,2.6,1.6,2017461,individual,dynamic_events
4333,passing_option,Auckland FC,2,3.5734310150146484,1.9561215400695802,-1.6173094749450683,2.6,1.6,2017461,individual,dynamic_events
4343,on_ball_engagement,Auckland FC,2,3.0006536483764648,1.4405029296875,-1.5601507186889647,2.6,1.4,2017461,individual,dynamic_events
4363,player_possession,Melbourne V FC,2,2.211754035949707,1.4987363815307617,-0.7130176544189455,2.2,1.2,2017461,individual,dynamic_events
4373,on_ball_engagement,Auckland FC,1,1.7881932258605957,1.295421028137207,-0.49277219772338876,1.8,1.2,2017461,individual,dynamic_events
4373,on_ball_engagement,Auckland FC,1,1.7881932258605957,1.295421028137207,-0.49277219772338876,1.8,1.2,2017461,individual,dynamic_events
4393,player_possession,Melbourne V FC,1,1.9561215400695802,1.447880172729492,-0.5082413673400881,1.6,1.4,2017461,individual,dynamic_events
4393,passing_option,Melbourne V FC,1,1.9561215400695802,1.447880172729492,-0.5082413673400881,1.6,1.4,2017461,individual,dynamic_events
4393,passing_option,Melbourne V FC,1,1.9561215400695802,1.447880172729492,-0.5082413673400881,1.6,1.4,2017461,individual,dynamic_events
4393,on_ball_engagement,Auckland FC,1,1.9561215400695802,1.447880172729492,-0.5082413673400881,1.6,1.4,2017461,individual,dynamic_events
4403,on_ball_engagement,Melbourne V FC,1,1.4405029296875,2.127437400817871,0.6869344711303709,1.4,1.6,2017461,individual,dynamic_events
4403,player_possession,Auckland FC,1,1.4405029296875,2.127437400817871,0.6869344711303709,1.4,1.6,2017461,individual,dynamic_events
4403,passing_option,Auckland FC,1,1.4405029296875,2.127437400817871,0.6869344711303709,1.4,1.6,2017461,individual,dynamic_events
4403,passing_option,Auckland FC,1,1.4405029296875,2.127437400817871,0.6869344711303709,1.4,1.6,2017461,individual,dynamic_events
4403,passing_option,Auckland FC,1,1.4405029296875,2.127437400817871,0.6869344711303709,1.4,1.6,2017461,individual,dynamic_events
4573,on_ball_engagement,Melbourne V FC,1,6.935017013549805,4.032987117767334,-2.902029895782471,2.4,3.0,2017461,individual,dynamic_events
