match_id,frame_idx,frame_id,length_m,width_m,hull_area_m2,voronoi_entropy,tactical_h1_total_persistence,tactical_h1_count,tactical_h1_max_persistence,is_buildup,is_chaotic,has_phase
2017461,143,21600,79.12,48.92,2047.2643999999998,2.050464472459272,0.0,0,0.0,0,0,0
2017461,144,21700,78.73,34.76,1608.0770000000002,0.17578443538390578,0.0,0,0.0,0,0,0
2017461,145,21800,79.16,30.45,1580.68205,1.4300456395844998,2.485189437866211,1,2.485189437866211,0,0,0
2017461,146,21900,80.27000000000001,37.67,1779.1788499999996,1.9032920652009515,0.0,0,0.0,0,1,1
2017461,147,22000,79.98,48.7,2066.6879000000004,2.2868268825581013,0.0,0,0.0,0,0,1
2017461,148,22100,80.34,44.65,1935.57325,0.8462141603694866,0.0,0,0.0,1,0,1
2017461,149,22200,80.75999999999999,47.97,2348.7480499999997,2.324707218210096,0.0,0,0.0,0,0,1
2015213,0,2300,82.14,40.92,1896.8257,2.3178268183965343,0.0,0,0.0,0,0,1
2015213,1,2400,85.18,37.65,1792.9221499999999,1.2154401019098249,0.0,0,0.0,0,0,0
2015213,2,2500,68.68,55.03,2425.0275500000002,2.4820023282186767,2.4173355102539062,1,2.4173355102539062,1,0,1
2015213,3,2600,82.16,42.84,2047.0711499999998,1.98401220097186,0.0,0,0.0,0,1,1
2015213,4,2700,79.07,29.130000000000003,1274.0593,1.7023349211977499,0.0,0,0.0,0,1,1
2015213,5,2800,76.19999999999999,43.59,1945.1589999999997,2.4336996663235593,0.0,0,0.0,0,0,0
2015213,6,2900,75.69,54.36,2221.802,2.248439498760419,8.380552291870117,1,8.380552291870117,0,0,0
2015213,7,3000,73.42,38.56,1539.4185499999999,2.3129117189554553,0.0,0,0.0,0,0,0
2015213,8,3100,76.33,35.94,1481.3020999999999,2.318345883183751,0.0,0,0.0,0,1,1
2015213,9,3200,65.97,55.349999999999994,2014.1857499999999,2.560021458454874,0.0,0,0.0,0,0,1
2015213,10,3300,73.97,42.04,1941.7785000000001,1.6905988418376645,6.758707046508789,1,6.758707046508789,0,0,1
2015213,11,3400,73.06,37.84,1444.4684000000002,1.774980684000713,0.0,0,0.0,0,0,1
2015213,12,3500,77.91,45.67,1936.8907,1.9755916929950157,0.0,0,0.0,0,0,0
2015213,13,3700,83.21000000000001,44.55,2149.2959499999997,2.5907066511164425,0.0,0,0.0,0,0,0
2015213,14,3800,84.11,28.89,1267.4392,2.0743489863119184,0.0,0,0.0,0,0,0
2015213,15,3900,78.35,34.68,1496.8223999999998,1.9075366429173375,0.0,0,0.0,0,0,1
