match_id,source,home_team,away_team,frame_idx,timestamp,period,scale,cutoff,h0,h1,cluster_count,filtration,h1_mean_persistence,h1_max_persistence,h1_total_persistence
2017461,skillcorner,Melbourne V FC,Auckland FC,26,14.0,1,team,23.0,2,0,2,46.09704520513209,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,27,14.0,1,individual,2.75,21,2,21,37.535672118584586,1.361708164215088,2.090155601501465,2.723416328430176
2017461,skillcorner,Melbourne V FC,Auckland FC,27,14.0,1,tactical,11.75,7,1,7,57.984308222138864,0.7426319122314453,0.7426319122314453,0.7426319122314453
2017461,skillcorner,Melbourne V FC,Auckland FC,27,14.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,28,15.0,1,individual,2.75,20,2,20,36.70533095859055,2.425477981567383,2.6895790100097656,4.850955963134766
2017461,skillcorner,Melbourne V FC,Auckland FC,28,15.0,1,tactical,11.75,5,0,5,55.778511889296084,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,28,15.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,29,15.0,1,individual,2.75,20,4,20,34.028128980690134,1.4953312873840332,3.4502553939819336,5.981325149536133
2017461,skillcorner,Melbourne V FC,Auckland FC,29,15.0,1,tactical,11.75,6,0,6,48.58952976313449,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,29,15.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,30,16.0,1,individual,2.75,21,2,21,33.38386271175624,3.605142593383789,5.381448745727539,7.210285186767578
2017461,skillcorner,Melbourne V FC,Auckland FC,30,16.0,1,tactical,11.75,5,0,5,51.8065519320385,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,30,16.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,31,17.0,1,individual,2.75,13,1,13,35.85455828733638,1.489837646484375,1.489837646484375,1.489837646484375
2017461,skillcorner,Melbourne V FC,Auckland FC,31,17.0,1,tactical,11.75,4,0,4,61.66191611814301,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,31,17.0,1,team,23.0,2,0,2,61.94827888948663,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,32,17.0,1,individual,2.75,21,3,21,28.202445573614597,2.055520216623942,4.806331634521484,6.166560649871826
2017461,skillcorner,Melbourne V FC,Auckland FC,32,17.0,1,tactical,11.75,3,0,3,60.553988978417124,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,32,17.0,1,team,23.0,2,0,2,47.258079538134574,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,33,18.0,1,individual,2.75,19,1,19,30.647860953508776,3.6014328002929688,3.6014328002929688,3.6014328002929688
2017461,skillcorner,Melbourne V FC,Auckland FC,33,18.0,1,tactical,11.75,4,0,4,54.68543983672547,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,33,18.0,1,team,23.0,2,0,2,49.91882644641045,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,34,19.0,1,individual,2.75,21,2,21,36.404364858046996,4.290489673614502,7.0540571212768555,8.580979347229004
2017461,skillcorner,Melbourne V FC,Auckland FC,34,19.0,1,tactical,11.75,7,1,7,48.3246968433326,1.5115985870361328,1.5115985870361328,1.5115985870361328
2017461,skillcorner,Melbourne V FC,Auckland FC,34,19.0,1,team,23.0,2,0,2,56.700509801864946,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,35,19.0,1,individual,2.75,19,2,19,32.08442186574338,2.7871761322021484,3.3995094299316406,5.574352264404297
2017461,skillcorner,Melbourne V FC,Auckland FC,35,19.0,1,tactical,11.75,4,0,4,46.57813756710285,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,35,19.0,1,team,23.0,1,0,1,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,36,20.0,1,individual,2.75,17,1,17,21.67273117597216,0.2989540100097656,0.2989540100097656,0.2989540100097656
2017461,skillcorner,Melbourne V FC,Auckland FC,36,20.0,1,tactical,11.75,2,0,2,63.461554246228,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,36,20.0,1,team,23.0,2,0,2,63.461554246228,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,37,20.0,1,individual,2.75,21,4,21,37.80327743360986,0.5159387588500977,1.474935531616211,2.0637550354003906
2017461,skillcorner,Melbourne V FC,Auckland FC,37,20.0,1,tactical,11.75,6,1,6,49.6449555288051,5.520900726318359,5.520900726318359,5.520900726318359
2017461,skillcorner,Melbourne V FC,Auckland FC,37,20.0,1,team,23.0,2,0,2,51.19399506177935,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,38,21.0,1,individual,2.75,18,2,18,40.73163512553848,6.124972820281982,10.482049942016602,12.249945640563965
2017461,skillcorner,Melbourne V FC,Auckland FC,38,21.0,1,tactical,11.75,4,0,4,44.72422895303052,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,38,21.0,1,team,23.0,2,0,2,56.13081982512248,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,39,21.0,1,individual,2.75,18,2,18,40.61546811253072,3.3808813095092773,4.451963424682617,6.761762619018555
2017461,skillcorner,Melbourne V FC,Auckland FC,39,21.0,1,tactical,11.75,8,1,8,43.9599755607408,5.162202835083008,5.162202835083008,5.162202835083008
2017461,skillcorner,Melbourne V FC,Auckland FC,39,21.0,1,team,23.0,2,0,2,57.03386695679465,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,40,23.0,1,individual,2.75,20,4,20,26.114628363188228,0.8773367404937744,1.2946157455444336,3.5093469619750977
